date,home,away,home_score,away_score,home_pitcher,away_pitcher,canceled
2021-04-28,西武,ロッテ,3,2,平良敗：唐川,唐川,0
2021-04-28,オリックス,楽天,0,0,,,0
2021-04-28,ソフトバンク,日本ハム,3,4,伊藤敗：和田,和田,0
2021-04-29,中日,阪神,2,6,チェン敗：福谷,福谷,0
2021-04-29,広島,DeNA,3,5,濵口敗：玉村,玉村,0
2021-04-29,西武,ロッテ,2,5,岩下敗：伊藤,伊藤,0
2021-04-29,ソフトバンク,日本ハム,2,1,武田敗：池田,池田,0
2021-04-30,巨人,中日,2,3,柳敗：菅野,菅野,0
2021-04-30,DeNA,ヤクルト,0,4,金久保敗：三上,三上,0
2021-04-30,阪神,広島,4,2,秋山敗：九里,九里,0
2021-04-30,日本ハム,西武,1,5,髙橋敗：バーヘイゲン,バーヘイゲン,0
2021-04-30,楽天,ロッテ,8,1,涌井敗：中村稔,中村稔,0
2021-04-30,オリックス,ソフトバンク,5,4,漆原敗：岩嵜,岩嵜,0
2021-05-01,巨人,中日,6,9,小笠原敗：今村,今村,0
2021-05-01,DeNA,ヤクルト,10,2,エスコバー敗：高梨,高梨,0
2021-05-01,阪神,広島,,,,,1
2021-05-01,日本ハム,西武,5,4,谷川敗：増田,増田,0
2021-05-01,楽天,ロッテ,3,0,田中将敗：二木,二木,0
2021-05-01,オリックス,ソフトバンク,0,13,マルティネス敗：増井,増井,0
2021-05-02,DeNA,ヤクルト,8,7,山﨑敗：清水,清水,0
2021-05-02,阪神,広島,7,3,ガンケル敗：野村,野村,0
2021-05-02,日本ハム,西武,,,,,1
2021-05-02,楽天,ロッテ,5,6,唐川敗：松井,松井,0
2021-05-02,オリックス,ソフトバンク,5,4,山﨑福敗：松本,松本,0
2021-05-03,中日,DeNA,1,2,ピープルズ敗：梅津,梅津,0
2021-05-03,広島,巨人,2,3,鍵谷敗：森下,森下,0
2021-05-03,西武,オリックス,3,6,宮城敗：宮川,宮川,0
2021-05-03,ソフトバンク,楽天,4,7,瀧中敗：二保,二保,0
2021-05-04,ヤクルト,阪神,5,11,岩貞敗：近藤,近藤,0
2021-05-04,中日,DeNA,8,4,大野雄敗：大貫,大貫,0
2021-05-04,広島,巨人,1,1,,,0
2021-05-04,西武,オリックス,6,6,,,0
2021-05-04,ソフトバンク,楽天,6,4,津森敗：岸,岸,0
2021-05-05,ヤクルト,阪神,2,2,,,0
2021-05-05,中日,DeNA,0,4,濵口敗：勝野,勝野,0
2021-05-05,広島,巨人,0,4,サンチェス敗：高橋昂,高橋昂,0
2021-05-05,西武,オリックス,6,2,今井敗：山本,山本,0
2021-05-05,ソフトバンク,楽天,5,5,,,0
2021-05-07,巨人,ヤクルト,4,6,金久保敗：中川,中川,0
2021-05-07,DeNA,阪神,12,6,三上敗：小林,小林,0
2021-05-07,日本ハム,楽天,6,1,バーヘイゲン敗：涌井,涌井,0
2021-05-07,ロッテ,オリックス,7,5,石川敗：山岡,山岡,0
2021-05-07,ソフトバンク,西武,2,2,,,0
2021-05-08,DeNA,阪神,1,4,伊藤将敗：ロメロ,ロメロ,0
2021-05-08,中日,広島,3,4,九里敗：福谷,福谷,0
2021-05-08,日本ハム,楽天,4,1,上沢敗：田中将,田中将,0
2021-05-08,ロッテ,オリックス,2,5,田嶋敗：美馬,美馬,0
2021-05-08,ソフトバンク,西武,0,2,松本敗：マルティネス,マルティネス,0
2021-05-09,巨人,ヤクルト,7,5,高梨敗：石山,石山,0
2021-05-09,DeNA,阪神,2,3,馬場敗：ピープルズ,ピープルズ,0
2021-05-09,中日,広島,2,0,柳敗：玉村,玉村,0
2021-05-09,日本ハム,楽天,3,6,早川敗：池田,池田,0
2021-05-09,ロッテ,オリックス,7,4,小島敗：増井,増井,0
2021-05-09,ソフトバンク,西武,3,1,泉敗：武隈,武隈,0
2021-05-11,DeNA,巨人,2,4,鍵谷敗：三嶋,三嶋,0
2021-05-11,阪神,中日,4,4,,,0
2021-05-11,日本ハム,オリックス,1,9,宮城敗：金子,金子,0
2021-05-11,楽天,西武,3,3,,,0
2021-05-11,ソフトバンク,ロッテ,1,4,二木敗：武田,武田,0
2021-05-12,ヤクルト,広島,0,0,,,0
2021-05-12,DeNA,巨人,5,5,,,0
2021-05-12,阪神,中日,,,,,1
2021-05-12,日本ハム,オリックス,2,1,加藤敗：山本,山本,0
2021-05-12,楽天,西武,4,3,則本昂敗：ニール,ニール,0
2021-05-12,ソフトバンク,ロッテ,8,8,,,0
2021-05-13,ヤクルト,広島,,,,,1
2021-05-13,DeNA,巨人,,,,,1
2021-05-13,阪神,中日,2,1,岩崎敗：又吉,又吉,0
2021-05-14,巨人,阪神,1,2,青柳敗：畠,畠,0
2021-05-14,中日,ヤクルト,1,4,今野敗：勝野,勝野,0
2021-05-14,広島,DeNA,9,2,高橋昂敗：ロメロ,ロメロ,0
2021-05-14,日本ハム,ソフトバンク,2,5,石川敗：伊藤,伊藤,0
2021-05-14,ロッテ,西武,4,4,,,0
2021-05-14,オリックス,楽天,9,4,山岡敗：涌井,涌井,0
2021-05-15,巨人,阪神,5,3,サンチェス敗：伊藤将,伊藤将,0
2021-05-15,中日,ヤクルト,0,5,小川敗：福谷,福谷,0
2021-05-15,広島,DeNA,,,,,1
2021-05-15,日本ハム,ソフトバンク,3,7,マルティネス敗：バーヘイゲン,バーヘイゲン,0
2021-05-15,ロッテ,西武,0,3,松本敗：美馬,美馬,0
2021-05-15,オリックス,楽天,4,3,竹安敗：田中将,田中将,0
2021-05-16,巨人,阪神,5,6,アルカンタラ敗：平内,平内,0
2021-05-16,中日,ヤクルト,2,2,,,0
2021-05-16,広島,DeNA,3,3,,,0
2021-05-16,日本ハム,ソフトバンク,2,2,,,0
2021-05-16,ロッテ,西武,6,6,,,0
2021-05-16,オリックス,楽天,0,1,早川敗：山﨑福,山﨑福,0
2021-05-18,巨人,広島,7,2,戸郷敗：大瀬良,大瀬良,0
2021-05-18,DeNA,中日,1,5,小笠原敗：大貫,大貫,0
2021-05-18,阪神,ヤクルト,3,14,サイスニード敗：西勇,西勇,0
2021-05-18,楽天,日本ハム,3,2,宋家豪敗：B.ロドリゲス,B.ロドリゲス,0
2021-05-18,西武,ソフトバンク,2,8,武田敗：ダーモディ,ダーモディ,0
2021-05-18,オリックス,ロッテ,6,5,比嘉敗：鈴木,鈴木,0
2021-05-19,巨人,広島,2,10,九里敗：髙橋,髙橋,0
2021-05-19,DeNA,中日,,,,,1
2021-05-19,阪神,ヤクルト,3,1,西純敗：田口,田口,0
2021-05-19,楽天,日本ハム,3,2,則本昂敗：加藤,加藤,0
2021-05-19,西武,ソフトバンク,5,6,岩嵜敗：ギャレット,ギャレット,0
2021-05-19,オリックス,ロッテ,4,6,岩下敗：山本,山本,0
2021-05-20,DeNA,中日,,,,,1
2021-05-20,阪神,ヤクルト,,,,,1
2021-05-20,楽天,日本ハム,1,4,堀敗：福山,福山,0
2021-05-20,西武,ソフトバンク,7,2,ニール敗：石川,石川,0
2021-05-21,ヤクルト,DeNA,3,5,山﨑敗：石山,石山,0
2021-05-21,中日,巨人,1,1,,,0
2021-05-21,広島,阪神,,,,,1
2021-05-21,西武,日本ハム,7,1,髙橋敗：伊藤,伊藤,0
2021-05-21,ロッテ,楽天,6,13,涌井敗：石川,石川,0
2021-05-22,ヤクルト,DeNA,1,0,小川敗：濵口,濵口,0
2021-05-22,中日,巨人,4,5,サンチェス敗：ロドリゲス,ロドリゲス,0
2021-05-22,西武,日本ハム,8,1,松本敗：バーヘイゲン,バーヘイゲン,0
2021-05-22,ロッテ,楽天,3,1,唐川敗：福山,福山,0
2021-05-22,ソフトバンク,オリックス,7,2,マルティネス敗：田嶋,田嶋,0
2021-05-23,ヤクルト,DeNA,10,5,スアレス敗：今永,今永,0
2021-05-23,中日,巨人,4,1,福谷敗：今村,今村,0
2021-05-23,西武,日本ハム,3,10,アーリン敗：平井,平井,0
2021-05-23,ロッテ,楽天,5,6,早川敗：小島,小島,0
2021-05-23,ソフトバンク,オリックス,7,2,和田敗：山﨑福,山﨑福,0
2021-05-25,巨人,楽天,9,4,戸郷敗：岸,岸,0
2021-05-25,ヤクルト,日本ハム,2,4,上沢敗：金久保,金久保,0
2021-05-25,DeNA,オリックス,10,3,ピープルズ敗：山岡,山岡,0
2021-05-25,中日,ソフトバンク,2,0,柳敗：武田,武田,0
2021-05-25,阪神,ロッテ,3,5,佐々木千敗：岩崎,岩崎,0
2021-05-25,広島,西武,,,,,1
2021-05-26,巨人,楽天,5,2,髙橋敗：則本昂,則本昂,0
2021-05-26,ヤクルト,日本ハム,4,3,田口敗：加藤,加藤,0
2021-05-26,DeNA,オリックス,5,14,宮城敗：大貫,大貫,0
2021-05-26,中日,ソフトバンク,4,3,福敗：泉,泉,0
2021-05-26,阪神,ロッテ,3,2,秋山敗：岩下,岩下,0
2021-05-27,巨人,楽天,0,2,瀧中敗：横川,横川,0
2021-05-27,ヤクルト,日本ハム,5,2,奥川敗：池田,池田,0
2021-05-27,DeNA,オリックス,11,8,石田敗：張,張,0
2021-05-27,中日,ソフトバンク,3,3,,,0
2021-05-27,阪神,ロッテ,4,6,佐々木朗敗：アルカンタラ,アルカンタラ,0
2021-05-27,広島,西武,4,4,,,0
2021-05-28,日本ハム,中日,10,1,伊藤敗：大野雄,大野雄,0
2021-05-28,楽天,DeNA,6,7,国吉敗：涌井,涌井,0
2021-05-28,西武,阪神,7,10,齋藤敗：ギャレット,ギャレット,0
2021-05-28,ロッテ,広島,8,10,森浦敗：鈴木,鈴木,0
2021-05-28,オリックス,ヤクルト,9,2,山本敗：バンデンハーク,バンデンハーク,0
2021-05-28,ソフトバンク,巨人,9,3,石川敗：畠,畠,0
2021-05-29,日本ハム,中日,4,7,福敗：B.ロドリゲス,B.ロドリゲス,0
2021-05-29,楽天,DeNA,1,1,,,0
2021-05-29,西武,阪神,1,0,今井敗：伊藤将,伊藤将,0
2021-05-29,ロッテ,広島,7,3,美馬敗：玉村,玉村,0
2021-05-29,オリックス,ヤクルト,4,7,小川敗：田嶋,田嶋,0
2021-05-29,ソフトバンク,巨人,8,3,マルティネス敗：サンチェス,サンチェス,0
2021-05-30,日本ハム,中日,1,4,福谷敗：アーリン,アーリン,0
2021-05-30,楽天,DeNA,5,1,酒居敗：石田,石田,0
2021-05-30,西武,阪神,8,9,及川敗：與座,與座,0
2021-05-30,ロッテ,広島,7,1,小島敗：ネバラスカス,ネバラスカス,0
2021-05-30,オリックス,ヤクルト,8,7,富山敗：石山,石山,0
2021-05-30,ソフトバンク,巨人,3,4,戸郷敗：和田,和田,0
2021-06-01,巨人,西武,4,4,,,0
2021-06-01,ヤクルト,楽天,7,4,大西敗：酒居,酒居,0
2021-06-01,DeNA,ソフトバンク,4,3,三上敗：松本,松本,0
2021-06-01,中日,ロッテ,1,0,柳敗：二木,二木,0
2021-06-01,阪神,オリックス,2,5,山岡敗：岩崎,岩崎,0
2021-06-01,広島,日本ハム,3,7,上沢敗：大瀬良,大瀬良,0
2021-06-02,巨人,西武,4,3,戸根敗：ダーモディ,ダーモディ,0
2021-06-02,ヤクルト,楽天,1,3,則本昂敗：田口,田口,0
2021-06-02,DeNA,ソフトバンク,1,1,,,0
2021-06-02,中日,ロッテ,2,2,,,0
2021-06-02,阪神,オリックス,2,1,秋山敗：宮城,宮城,0
2021-06-02,広島,日本ハム,3,0,森浦敗：加藤,加藤,0
2021-06-03,巨人,西武,4,4,,,0
2021-06-03,ヤクルト,楽天,2,4,瀧中敗：サイスニード,サイスニード,0
2021-06-03,DeNA,ソフトバンク,4,3,エスコバー敗：泉,泉,0
2021-06-03,中日,ロッテ,4,3,祖父江敗：唐川,唐川,0
2021-06-03,阪神,オリックス,3,7,村西敗：岩崎,岩崎,0
2021-06-03,広島,日本ハム,,,,,1
2021-06-04,巨人,日本ハム,6,0,メルセデス敗：池田,池田,0
2021-06-04,ヤクルト,西武,10,1,石川敗：髙橋,髙橋,0
2021-06-04,DeNA,ロッテ,7,11,大嶺敗：国吉,国吉,0
2021-06-04,中日,オリックス,1,2,山本敗：大野雄,大野雄,0
2021-06-04,阪神,ソフトバンク,6,1,青柳敗：石川,石川,0
2021-06-04,広島,楽天,5,12,涌井敗：中村祐,中村祐,0
2021-06-05,巨人,日本ハム,4,6,河野敗：戸郷,戸郷,0
2021-06-05,ヤクルト,西武,3,6,宮川敗：マクガフ,マクガフ,0
2021-06-05,DeNA,ロッテ,11,9,濵口敗：美馬,美馬,0
2021-06-05,中日,オリックス,6,3,山本敗：田嶋,田嶋,0
2021-06-05,阪神,ソフトバンク,2,10,マルティネス敗：伊藤将,伊藤将,0
2021-06-05,広島,楽天,3,7,安樂敗：塹江,塹江,0
2021-06-06,巨人,日本ハム,2,4,伊藤敗：菅野,菅野,0
2021-06-06,ヤクルト,西武,9,6,今野敗：宮川,宮川,0
2021-06-06,DeNA,ロッテ,4,3,三嶋敗：益田,益田,0
2021-06-06,中日,オリックス,0,4,増井敗：福谷,福谷,0
2021-06-06,阪神,ソフトバンク,3,8,和田敗：西純,西純,0
2021-06-06,広島,楽天,4,6,早川敗：高橋昂,高橋昂,0
2021-06-08,日本ハム,阪神,2,3,馬場敗：杉浦,杉浦,0
2021-06-08,楽天,中日,5,2,岸敗：柳,柳,0
2021-06-08,西武,DeNA,8,3,松本敗：ピープルズ,ピープルズ,0
2021-06-08,ロッテ,ヤクルト,7,4,二木敗：奥川,奥川,0
2021-06-08,オリックス,巨人,3,3,,,0
2021-06-08,ソフトバンク,広島,1,1,,,0
2021-06-09,日本ハム,阪神,3,10,秋山敗：加藤,加藤,0
2021-06-09,楽天,中日,3,7,小笠原敗：則本昂,則本昂,0
2021-06-09,西武,DeNA,8,8,,,0
2021-06-09,ロッテ,ヤクルト,3,5,田口敗：岩下,岩下,0
2021-06-09,オリックス,巨人,3,1,宮城敗：サンチェス,サンチェス,0
2021-06-09,ソフトバンク,広島,8,4,東浜敗：野村,野村,0
2021-06-10,日本ハム,阪神,2,4,アルカンタラ敗：アーリン,アーリン,0
2021-06-10,楽天,中日,6,2,瀧中敗：勝野,勝野,0
2021-06-10,西武,DeNA,5,3,内海敗：坂本,坂本,0
2021-06-10,ロッテ,ヤクルト,2,1,唐川敗：清水,清水,0
2021-06-10,オリックス,巨人,6,0,山﨑福敗：髙橋,髙橋,0
2021-06-10,ソフトバンク,広島,1,1,,,0
2021-06-11,日本ハム,DeNA,0,4,濵口敗：金子,金子,0
2021-06-11,楽天,阪神,2,3,青柳敗：涌井,涌井,0
2021-06-11,西武,中日,5,6,大野雄敗：髙橋,髙橋,0
2021-06-11,ロッテ,巨人,1,5,メルセデス敗：大嶺,大嶺,0
2021-06-11,オリックス,広島,4,0,山本敗：森浦,森浦,0
2021-06-11,ソフトバンク,ヤクルト,0,1,石川敗：石川,石川,0
2021-06-12,日本ハム,DeNA,4,3,池田敗：京山,京山,0
2021-06-12,楽天,阪神,1,9,伊藤将敗：田中将,田中将,0
2021-06-12,西武,中日,7,3,今井敗：岡野,岡野,0
2021-06-12,ロッテ,巨人,4,11,戸郷敗：美馬,美馬,0
2021-06-12,オリックス,広島,3,2,田嶋敗：森下,森下,0
2021-06-12,ソフトバンク,ヤクルト,2,4,小川敗：板東,板東,0
2021-06-13,日本ハム,DeNA,1,4,今永敗：バーヘイゲン,バーヘイゲン,0
2021-06-13,楽天,阪神,5,6,藤浪敗：松井,松井,0
2021-06-13,西武,中日,4,3,ギャレット敗：福谷,福谷,0
2021-06-13,ロッテ,巨人,5,4,小島敗：菅野,菅野,0
2021-06-13,オリックス,広島,9,8,ヒギンス敗：栗林,栗林,0
2021-06-13,ソフトバンク,ヤクルト,4,6,高橋敗：和田,和田,0
2021-06-14,広島,西武,2,3,森脇敗：コルニエル,コルニエル,0
2021-06-15,広島,西武,5,3,塹江敗：ギャレット,ギャレット,0
2021-06-16,広島,日本ハム,1,8,伊藤敗：九里,九里,0
2021-06-18,ヤクルト,中日,5,2,石川敗：柳,柳,0
2021-06-18,DeNA,広島,4,7,玉村敗：濵口,濵口,0
2021-06-18,阪神,巨人,7,1,西勇敗：メルセデス,メルセデス,0
2021-06-18,楽天,オリックス,2,5,山本敗：涌井,涌井,0
2021-06-18,西武,ロッテ,0,5,岩下敗：髙橋,髙橋,0
2021-06-18,ソフトバンク,日本ハム,1,2,上沢敗：石川,石川,0
2021-06-19,ヤクルト,中日,3,7,小笠原敗：小川,小川,0
2021-06-19,DeNA,広島,11,12,森下敗：ピープルズ,ピープルズ,0
2021-06-19,阪神,巨人,2,6,戸郷敗：伊藤将,伊藤将,0
2021-06-19,楽天,オリックス,,,,,1
2021-06-19,西武,ロッテ,7,2,今井敗：中村稔,中村稔,0
2021-06-19,ソフトバンク,日本ハム,5,5,,,0
2021-06-20,ヤクルト,中日,2,1,奥川敗：勝野,勝野,0
2021-06-20,DeNA,広島,10,8,砂田敗：大道,大道,0
2021-06-20,阪神,巨人,1,2,髙橋敗：秋山,秋山,0
2021-06-20,楽天,オリックス,0,3,宮城敗：早川,早川,0
2021-06-20,西武,ロッテ,3,3,,,0
2021-06-20,ソフトバンク,日本ハム,1,1,,,0
2021-06-21,楽天,オリックス,3,4,山﨑福敗：瀧中,瀧中,0
2021-06-22,巨人,DeNA,6,1,サンチェス敗：中川,中川,0
2021-06-22,中日,阪神,1,2,青柳敗：大野雄,大野雄,0
2021-06-22,広島,ヤクルト,1,6,田口敗：大瀬良,大瀬良,0
2021-06-22,西武,楽天,2,0,松本敗：岸,岸,0
2021-06-22,ロッテ,ソフトバンク,4,6,レイ敗：二木,二木,0
2021-06-22,オリックス,日本ハム,5,2,富山敗：バーヘイゲン,バーヘイゲン,0
2021-06-23,巨人,DeNA,4,2,山口敗：今永,今永,0
2021-06-23,中日,阪神,6,2,福谷敗：藤浪,藤浪,0
2021-06-23,広島,ヤクルト,5,8,大西敗：九里,九里,0
2021-06-23,西武,楽天,4,6,田中将敗：渡邉,渡邉,0
2021-06-23,ロッテ,ソフトバンク,1,1,,,0
2021-06-23,オリックス,日本ハム,3,1,田嶋敗：池田,池田,0
2021-06-24,中日,阪神,0,6,ガンケル敗：岡野,岡野,0
2021-06-24,広島,ヤクルト,1,4,高橋敗：高橋昂,高橋昂,0
2021-06-24,ロッテ,ソフトバンク,2,7,武田敗：佐々木朗,佐々木朗,0
2021-06-24,オリックス,日本ハム,2,5,伊藤敗：増井,増井,0
2021-06-25,ヤクルト,巨人,1,7,メルセデス敗：石川,石川,0
2021-06-25,阪神,DeNA,0,3,濵口敗：西勇,西勇,0
2021-06-25,広島,中日,3,6,柳敗：塹江,塹江,0
2021-06-25,楽天,ソフトバンク,5,1,則本昂敗：石川,石川,0
2021-06-25,オリックス,西武,1,3,髙橋敗：平野佳,平野佳,0
2021-06-26,ヤクルト,巨人,3,10,戸郷敗：小川,小川,0
2021-06-26,阪神,DeNA,1,3,阪口敗：及川,及川,0
2021-06-26,広島,中日,11,5,大道敗：小笠原,小笠原,0
2021-06-26,日本ハム,ロッテ,1,3,岩下敗：上沢,上沢,0
2021-06-26,楽天,ソフトバンク,3,2,西口敗：マルティネス,マルティネス,0
2021-06-26,オリックス,西武,3,3,,,0
2021-06-27,ヤクルト,巨人,2,5,髙橋敗：スアレス,スアレス,0
2021-06-27,阪神,DeNA,3,8,大貫敗：秋山,秋山,0
2021-06-27,広島,中日,1,1,,,0
2021-06-27,日本ハム,ロッテ,3,8,小島敗：加藤,加藤,0
2021-06-27,楽天,ソフトバンク,3,2,安樂敗：和田,和田,0
2021-06-27,オリックス,西武,10,0,宮城敗：ニール,ニール,0
2021-06-28,ソフトバンク,西武,2,5,松本敗：レイ,レイ,0
2021-06-29,巨人,広島,11,8,高梨敗：森浦,森浦,0
2021-06-29,DeNA,中日,3,2,坂本敗：大野雄,大野雄,0
2021-06-29,阪神,ヤクルト,5,3,青柳敗：田口,田口,0
2021-06-29,楽天,日本ハム,5,5,,,0
2021-06-29,オリックス,ロッテ,5,5,,,0
2021-06-30,巨人,広島,0,1,九里敗：山口,山口,0
2021-06-30,DeNA,中日,9,4,今永敗：福谷,福谷,0
2021-06-30,阪神,ヤクルト,2,2,,,0
2021-06-30,楽天,日本ハム,0,3,立野敗：田中将,田中将,0
2021-06-30,オリックス,ロッテ,5,0,田嶋敗：鈴木,鈴木,0
2021-06-30,ソフトバンク,西武,9,1,東浜敗：平井,平井,0
2021-07-01,巨人,広島,10,4,戸根敗：高橋昂,高橋昂,0
2021-07-01,阪神,ヤクルト,1,6,清水敗：スアレス,スアレス,0
2021-07-01,楽天,日本ハム,1,2,伊藤敗：岸,岸,0
2021-07-01,ソフトバンク,西武,0,1,髙橋敗：武田,武田,0
2021-07-02,DeNA,巨人,,,,,1
2021-07-02,中日,ヤクルト,3,9,大西敗：柳,柳,0
2021-07-02,広島,阪神,7,1,玉村敗：西勇,西勇,0
2021-07-02,西武,オリックス,3,5,山本敗：渡邉,渡邉,0
2021-07-02,ロッテ,楽天,,,,,1
2021-07-03,DeNA,巨人,1,3,メルセデス敗：阪口,阪口,0
2021-07-03,中日,ヤクルト,1,5,小川敗：小笠原,小笠原,0
2021-07-03,広島,阪神,0,5,伊藤将敗：大道,大道,0
2021-07-03,日本ハム,ソフトバンク,1,7,マルティネス敗：上沢,上沢,0
2021-07-03,西武,オリックス,0,8,山﨑福敗：今井,今井,0
2021-07-03,ロッテ,楽天,5,3,フローレス敗：宋家豪,宋家豪,0
2021-07-04,DeNA,巨人,3,2,大貫敗：髙橋,髙橋,0
2021-07-04,中日,ヤクルト,3,3,,,0
2021-07-04,広島,阪神,4,3,森下敗：石井大,石井大,0
2021-07-04,日本ハム,ソフトバンク,0,5,レイ敗：池田,池田,0
2021-07-04,西武,オリックス,2,3,宮城敗：ニール,ニール,0
2021-07-04,ロッテ,楽天,8,6,小島敗：瀧中,瀧中,0
2021-07-05,ロッテ,楽天,8,1,岩下敗：西口,西口,0
2021-07-06,巨人,中日,2,3,谷元敗：高梨,高梨,0
2021-07-06,ヤクルト,阪神,1,5,青柳敗：田口,田口,0
2021-07-06,広島,DeNA,2,4,シャッケルフォード敗：フランスア,フランスア,0
2021-07-06,日本ハム,西武,4,3,杉浦敗：平良,平良,0
2021-07-06,ロッテ,ソフトバンク,11,3,二木敗：千賀,千賀,0
